1.930570,0.480209
1.720115,0.105502
1.817957,0.548479
1.943999,0.700369
1.887844,0.151280
1.085391,0.344951
2.374493,0.413587
2.337199,0.059908
2.082919,0.256874
2.502060,0.485580
2.180639,0.611835
2.121067,0.297433
2.304971,0.617939
1.836024,0.737541
1.444472,0.599933
1.676840,0.534013
1.362560,0.612934
1.941374,0.120457
1.513627,0.880459
2.432051,0.649953
1.692343,0.803888
1.339915,0.219001
2.257851,0.787378
1.772240,0.745415
1.559099,0.733116
2.805963,0.383129
2.882138,0.605670
2.589587,0.387738
2.381573,0.654775
1.575030,0.882931
2.395001,0.114963
1.314463,0.448500
2.827692,0.220588
2.062899,0.387585
2.014374,0.421705
1.691916,0.606494
1.766076,0.942564
1.346690,0.449751
1.371166,0.278024
1.445265,0.279183
1.539933,0.821741
1.155766,0.623310
1.800928,0.263833
1.567888,0.308481
2.467269,0.201636
1.696249,0.414838
2.446150,0.692770
1.684469,0.492996
1.686300,0.367534
2.234962,0.707968
2.185827,0.677175
1.163152,0.773339
1.851344,0.719230
2.864437,0.498398
1.453566,0.133122
2.043672,0.385632
1.110843,0.659139
1.851894,0.218696
1.652852,0.456893
1.939543,0.422742
1.950407,0.425092
1.459426,0.424635
2.486251,0.933226
1.412305,0.683370
1.773339,0.303201
2.361431,0.047243
1.618427,0.361950
1.835719,0.918027
1.818140,0.083560
2.386639,0.258797
1.398144,0.390088
1.457167,0.621601
1.321543,0.397870
2.189856,0.362346
1.467483,0.850063
2.110385,0.540696
1.983978,0.783380
1.734703,0.059023
1.796289,0.851924
1.984344,0.619068
1.877163,0.849574
1.883694,0.325846
2.143590,0.926603
2.448897,0.823847
1.615986,0.224799
1.490799,0.380474
1.822169,0.200842
1.239937,0.198065
2.710807,0.514786
1.448134,0.789026
1.499283,0.199896
1.915189,0.544145
2.300760,0.899747
2.901852,0.389172
2.659536,0.149693
1.631855,0.381573
1.291879,0.789331
1.974273,0.163610
1.726035,0.962584
1.835536,0.249062
2.578173,0.693838
1.051393,0.529771
1.791406,0.052797
2.525498,0.825190
2.707389,0.243263
2.563097,0.148564
1.585955,0.050356
1.208686,0.282968
1.644917,0.440382
1.891812,0.648274
2.433454,0.806513
2.075777,0.068514
1.607929,0.691305
1.866543,0.447401
2.395978,0.740684
2.418378,0.573840
2.442976,0.279275
2.540208,0.849391
1.645955,0.167516
1.276315,0.312632
1.465529,0.533708
2.541002,0.170232
2.108493,0.411878
1.064272,0.425214
1.967864,0.095645
2.094089,0.556780
1.587970,0.350902
1.341624,0.849971
2.126926,0.167852
2.254128,0.410413
1.287301,0.496200
2.749748,0.650197
1.859523,0.756279
1.670736,0.759575
2.906735,0.502213
2.614978,0.233009
1.219672,0.577258
2.270180,0.532212
2.554186,0.289712
1.682882,0.922819
1.410291,0.332072
1.852321,0.459090
2.391156,0.638295
1.760949,0.362224
2.067293,0.944304
2.226051,0.379070
2.683401,0.438429
1.786279,0.698111
2.129063,0.255531
2.817621,0.478683
2.109226,0.346568
1.564409,0.928861
2.927427,0.428449
1.690817,0.103732
1.945158,0.420301
1.779565,0.272134
1.279733,0.669485
1.301218,0.592425
2.651296,0.307169
1.959136,0.305155
1.253426,0.471572
1.789575,0.093173
2.864803,0.623615
2.226661,0.268075
1.980560,0.589923
2.030549,0.997620
1.963713,0.615619
2.627369,0.844783
1.374584,0.669637
2.749687,0.512284
2.930967,0.659078
1.938017,0.716178
1.793054,0.232032
1.339000,0.303873
2.447981,0.503342
1.036744,0.497391
2.474899,0.237556
2.993103,0.553117
1.666219,0.961669
2.433638,0.389782
1.946074,0.664296
2.754692,0.783074
2.087863,0.179907
1.656819,0.300974
2.439375,0.764031
2.669424,0.227851
1.167730,0.356029
2.357463,0.814142
2.493088,0.233558
1.256783,0.182134
2.775384,0.426252
2.157445,0.115146
2.177953,0.683645
2.672353,0.208655
2.510178,0.793695
1.272103,0.759209
1.728660,0.349284
2.642140,0.142979
1.828089,0.044130
2.725333,0.664998
1.537492,0.059603
2.277871,0.183416
2.576281,0.503067
2.080721,0.075076
1.904691,0.111881
1.903470,0.549821
2.248207,0.140782
1.673238,0.118534
1.687399,0.417737
1.119572,0.702750
1.163518,0.475631
2.674978,0.212897
2.603076,0.539201
2.561571,0.332286
1.184271,0.755089
1.093936,0.502396
2.333903,0.228523
2.450728,0.252083
1.914457,0.803827
2.078341,0.899869
2.882443,0.475600
1.621235,0.750328
1.638386,0.281991
2.769829,0.603839
1.719504,0.366894
2.500656,0.094394
2.456099,0.440168
1.464003,0.304575
1.917631,0.182714
1.911222,0.367229
2.123203,0.528245
1.934050,0.171239
2.773675,0.584887
1.935270,0.854946
1.374645,0.404126
2.043123,0.136692
1.151921,0.343120
1.939909,0.255257
1.256783,0.502518
2.034577,0.110019
2.550890,0.883297
1.884854,0.032533
1.284433,0.189001
1.362133,0.227119
1.527482,0.404492
1.811731,0.105136
1.949309,0.731132
1.130924,0.654897
2.795953,0.269051
2.644398,0.161138
1.223029,0.246651
2.435896,0.667776
1.492386,0.170019
1.185369,0.728111
2.308329,0.751640
1.471389,0.181097
2.305826,0.670156
2.499435,0.329691
1.617389,0.570299
1.579241,0.460616
2.118992,0.444563
1.337352,0.172399
1.382031,0.871609
2.287027,0.318125
2.059420,0.068880
2.576952,0.541612
1.553056,0.398877
2.240883,0.980438
1.396252,0.685446
1.461501,0.867458
2.512070,0.344157
1.736900,0.778710
1.102664,0.365337
2.202551,0.138585
2.400494,0.482162
2.633900,0.522629
2.042329,0.941862
2.282632,0.527085
2.190283,0.829188
2.778741,0.796533
2.307474,0.398328
2.118137,0.363323
1.360912,0.271401
1.042360,0.410413
1.735679,0.836543
2.516953,0.455428
1.272103,0.800623
1.249092,0.388806
2.641957,0.550432
2.364666,0.631825
1.658467,0.354656
1.631245,0.339488
1.812220,0.456923
2.008698,0.907407
2.348308,0.615680
1.114750,0.458235
1.622211,0.145878
2.431257,0.071596
2.787530,0.500748
2.457137,0.591632
2.568407,0.096988
1.559404,0.490829
2.424055,0.587878
2.065950,0.906858
2.213599,0.294656
2.111301,0.460402
1.396252,0.583697
1.533586,0.289377
2.464217,0.194189
1.859767,0.533403
2.473373,0.160894
2.118076,0.533494
1.857631,0.790613
2.009064,0.346812
1.344493,0.520920
2.026399,0.465987
1.370678,0.693960
1.936613,0.843959
1.647359,0.456557
2.330546,0.745964
1.848354,0.322062
1.643757,0.755119
1.235725,0.661000
2.562914,0.738456
2.417463,0.384991
2.524583,0.409619
2.274819,0.422498
1.455397,0.133000
2.095431,0.131840
2.468123,0.845546
1.621845,0.352672
2.803095,0.769280
2.026704,0.068697
1.101810,0.625782
1.875820,0.588061
1.575579,0.509018
1.141972,0.647206
1.332347,0.345378
2.511643,0.185827
2.791253,0.315012
1.531205,0.722495
1.438673,0.624714
2.626331,0.692007
1.499710,0.912503
2.315104,0.498611
1.843959,0.786431
1.733970,0.870632
1.644795,0.482864
2.485519,0.373547
1.933744,0.611438
1.912381,0.580065
1.506119,0.543077
1.887906,0.770074
2.667165,0.789727
1.871242,0.050203
2.528062,0.806696
1.281381,0.343974
1.569292,0.152379
2.911924,0.396771
2.068514,0.271157
1.866787,0.153386
1.717185,0.077425
1.110782,0.528153
2.919614,0.405896
1.945952,0.670309
2.076754,0.086642
1.983062,0.819422
2.297769,0.750816
2.194494,0.330271
2.555101,0.759789
2.102695,0.330302
2.853328,0.655965
1.918790,0.935728
2.528550,0.253822
1.233650,0.260689
2.802057,0.712668
1.533891,0.608112
2.507981,0.387951
1.064882,0.675802
2.611866,0.446364
1.936552,0.773675
2.284280,0.488876
2.347514,0.199194
1.233222,0.181341
1.282052,0.485427
1.453627,0.844600
1.937590,0.653249
1.409803,0.103671
1.774010,0.078219
2.918332,0.606372
1.848537,0.077700
1.761681,0.819300
2.091769,0.483901
1.170660,0.227454
2.766533,0.405438
2.325175,0.042512
2.323405,0.746391
2.610462,0.535234
2.180151,0.297861
1.473342,0.696097
2.205847,0.188849
2.054048,0.679220
2.717643,0.502701
1.498001,0.797876
2.645253,0.130528
1.744774,0.713797
1.593463,0.802149
1.924955,0.087649
2.253761,0.235725
2.105136,0.536515
1.374279,0.710776
1.730308,0.270547
2.630421,0.298654
1.592792,0.057985
2.422712,0.828822
1.135319,0.606250
2.277322,0.856319
2.962096,0.607257
1.453505,0.875393
2.024812,0.907987
1.475661,0.309427
2.156835,0.817804
2.936460,0.389203
2.150609,0.972106
2.019135,0.433882
1.780114,0.816156
2.416608,0.857936
1.837306,0.744346
1.267281,0.196234
2.656301,0.439711
2.368450,0.409772
1.531205,0.871670
1.439955,0.114444
2.591662,0.607990
1.501602,0.640461
1.697348,0.597827
1.426038,0.327738
1.915067,0.081362
1.730064,0.964141
2.139988,0.782922
2.666677,0.772240
2.680105,0.851650
2.287454,0.481918
1.577837,0.807093
1.447707,0.193945
1.946379,0.648244
1.606891,0.790368
1.982025,0.847896
1.902371,0.761284
2.565844,0.479934
2.750847,0.824702
1.567888,0.341777
1.581500,0.288827
2.244789,0.549974
2.495468,0.417554
2.009796,0.793512
1.503922,0.475631
2.669973,0.189398
1.684774,0.060305
1.797693,0.337474
2.298135,0.077242
2.134678,0.083316
2.733451,0.355358
2.931883,0.382855
1.593951,0.709830
2.111789,0.613086
2.215918,0.766106
1.874599,0.765465
1.678549,0.500900
1.406690,0.285501
2.432295,0.155980
2.703299,0.587725
2.608814,0.697623
1.869289,0.334330
2.440718,0.554613
2.760430,0.482742
1.528092,0.623646
2.047395,0.118870
1.503189,0.186132
2.244545,0.381085
1.086001,0.321696
2.907163,0.370647
2.064669,0.255135
2.245766,0.932188
2.626942,0.528275
1.265633,0.378277
1.092410,0.584857
2.150914,0.582324
1.352062,0.471633
1.576983,0.716788
1.651814,0.724174
2.258705,0.783502
2.407270,0.320536
1.526383,0.779015
2.055635,0.909818
2.654653,0.538072
2.109226,0.942961
1.622333,0.565477
2.471480,0.607532
2.749016,0.662252
1.650716,0.379467
1.438246,0.797205
2.073641,0.246773
1.716819,0.247078
1.653096,0.513138
1.386792,0.387158
2.477096,0.477859
2.210852,0.508133
1.957183,0.427351
2.171850,0.881008
2.690542,0.585162
1.847926,0.362499
2.582018,0.446455
1.318003,0.520280
1.362011,0.830042
2.790033,0.446638
2.408124,0.239326
1.154973,0.631031
2.654408,0.641621
1.546831,0.681539
1.920621,0.873836
2.211707,0.325724
1.835231,0.888791
1.460707,0.453749
1.880886,0.838527
2.411420,0.917478
1.698874,0.829646
2.253334,0.324961
1.110050,0.610096
2.097262,0.904080
2.757561,0.668935
1.286874,0.721519
2.745476,0.592456
1.102481,0.494339
2.159886,0.849696
2.295755,0.369945
2.073641,0.487655
1.857570,0.280404
1.063906,0.363445
2.189062,0.773217
1.952544,0.584887
1.600848,0.445235
1.779931,0.158025
1.655416,0.054750
2.384075,0.244453
2.248024,0.514573
1.859767,0.190008
1.179998,0.252480
1.932707,0.355296
2.388104,0.369549
2.284463,0.302896
1.769494,0.923612
1.170110,0.709464
2.362529,0.216590
2.601611,0.350261
2.356426,0.618274
2.360149,0.129582
1.675375,0.900449
2.160497,0.148961
1.509476,0.416089
2.295267,0.036988
1.391797,0.552110
1.551958,0.286264
1.806909,0.988037
2.569811,0.166051
2.874630,0.689413
1.610614,0.131199
1.522172,0.663625
2.470809,0.214606
2.190405,0.793085
1.594745,0.640400
1.187750,0.634968
2.519456,0.283547
2.805536,0.397137
2.092807,0.784875
1.924039,0.755455
2.334452,0.924375
2.138951,0.702292
2.291665,0.650075
1.100162,0.359447
1.321055,0.297830
2.160619,0.201910
2.546434,0.721305
1.960845,0.124821
2.460921,0.884426
1.512223,0.546098
2.763237,0.205481
2.804743,0.327250
1.885952,0.613575
2.963073,0.439253
1.558733,0.925047
2.143223,0.136662
2.321757,0.728538
1.419446,0.398694
1.757591,0.963042
2.280068,0.809748
2.458663,0.092196
2.831050,0.379284
2.357097,0.733818
1.268685,0.457656
2.481063,0.150670
2.185217,0.403455
2.199316,0.509140
2.267373,0.159520
2.953551,0.393109
2.609363,0.356853
2.765984,0.492447
1.786096,0.126713
1.502884,0.503098
2.123203,0.373119
1.391552,0.801233
2.457564,0.321390
1.193854,0.572588
1.644673,0.332499
1.129704,0.558306
1.966155,0.144353
1.451918,0.825465
2.745109,0.559252
1.841762,0.353496
1.194464,0.316050
2.807306,0.508011
2.592334,0.519974
1.815027,0.596759
2.774224,0.701041
2.853206,0.581439
1.853420,0.014161
2.147679,0.323557
1.882962,0.597186
1.538285,0.333689
2.812189,0.368816
2.013520,0.816675
1.618305,0.285409
1.669454,0.734306
2.894589,0.410749
1.401685,0.325724
1.929044,0.696860
2.328043,0.466720
1.711631,0.068026
1.959380,0.038636
1.326365,0.336192
1.330210,0.276406
1.893582,0.858058
2.608692,0.375042
1.842738,0.164556
1.630757,0.141118
2.700858,0.619922
2.701468,0.444105
2.190344,0.482589
2.791559,0.638478
1.676046,0.332804
2.650075,0.604816
1.320322,0.752800
2.740471,0.317850
2.235633,0.161992
2.158971,0.529801
2.023103,0.245430
2.949217,0.589862
1.242134,0.423750
1.349864,0.515519
1.991852,0.694388
2.320536,0.249519
2.305521,0.361187
2.376263,0.230842
2.123081,0.681082
2.562120,0.220038
2.684256,0.191382
2.235450,0.236122
2.522813,0.893307
1.654256,0.179052
2.473495,0.502182
2.023957,0.418561
1.785913,0.138707
1.280221,0.183111
1.693747,0.294961
1.435987,0.507950
2.757012,0.293313
1.453444,0.120762
1.343272,0.872372
2.106967,0.630573
1.254402,0.685598
2.339824,0.826014
2.579943,0.557695
1.078188,0.356120
2.411786,0.775170
2.297342,0.973266
1.413648,0.754112
1.749962,0.479598
1.995758,0.244972
2.406049,0.416059
2.296915,0.557115
1.588946,0.600024
2.814692,0.483047
2.332560,0.779015
1.300302,0.425886
1.759972,0.827601
1.187078,0.353771
1.491775,0.509568
2.045930,0.696066
1.314890,0.469253
1.062685,0.596240
1.834376,0.100436
1.067263,0.520981
1.605853,0.776513
2.165563,0.410291
1.635212,0.212256
2.154637,0.297647
1.606098,0.449202
2.722404,0.213691
1.673238,0.748344
2.412885,0.148320
2.372112,0.546678
2.703360,0.851619
2.049043,0.254402
2.569079,0.708304
2.748955,0.623676
2.504440,0.349132
1.685385,0.169378
2.486557,0.088870
2.189917,0.976989
1.928617,0.795862
2.235694,0.215369
1.385205,0.570086
1.308542,0.819636
1.732017,0.210456
1.787500,0.691458
2.526292,0.631794
1.681173,0.072115
1.793725,0.084902
2.431867,0.182012
1.414319,0.690878
2.147313,0.390057
2.295022,0.951903
2.436506,0.151769
2.680960,0.745537
2.599902,0.778619
2.129917,0.094852
1.339915,0.455580
1.099551,0.462325
1.988128,0.525864
2.488632,0.563066
1.478530,0.726646
2.413862,0.358196
1.739402,0.714194
1.438185,0.563524
1.060671,0.396649
2.470748,0.200812
1.899380,0.475875
1.906766,0.729057
2.296426,0.040590
2.498642,0.458998
2.682730,0.602924
1.124821,0.321329
2.081698,0.570757
2.093173,0.588397
2.644459,0.755333
1.830409,0.469680
1.937834,0.687918
2.533982,0.662893
1.924039,0.623341
2.196509,0.110843
1.638264,0.781823
2.308267,0.187201
2.689016,0.483535
2.502609,0.554308
2.103244,0.649648
1.908719,0.276681
1.766015,0.122013
1.870449,0.077609
1.995453,0.474227
1.995575,0.077181
1.721946,0.026978
1.452956,0.286721
1.688192,0.335337
1.523270,0.100650
1.552263,0.532914
2.558458,0.119083
2.178076,0.426160
1.389782,0.635853
1.995697,0.109928
2.011322,0.838771
1.259713,0.332102
2.891537,0.683645
1.572466,0.230323
1.080325,0.490555
2.162633,0.238685
1.422926,0.756645
1.671163,0.640584
1.877407,0.583911
2.459700,0.719718
2.113926,0.649586
2.763359,0.360363
1.628925,0.435408
1.545549,0.240577
1.853359,0.904935
1.239021,0.771294
2.396588,0.463301
1.903104,0.372875
1.486282,0.352031
1.997162,0.242439
1.302805,0.430006
2.505539,0.189184
2.611744,0.310953
1.935575,0.435499
1.708213,0.224372
2.922910,0.528306
2.056612,0.822504
1.872768,0.216376
1.928373,0.997711
1.853175,0.180334
2.784845,0.380718
2.818171,0.244087
1.557878,0.153813
2.921445,0.447127
1.111881,0.284524
1.311594,0.204535
2.140233,0.939512
2.857418,0.682333
2.436384,0.839167
2.869137,0.341197
1.677938,0.303385
1.409009,0.615711
1.506302,0.716391
1.886380,0.633534
1.579363,0.121647
1.557085,0.186712
1.105106,0.643086
1.753502,0.626362
1.253487,0.574908
2.584460,0.725852
2.144078,0.439894
2.546251,0.519333
1.747093,0.956023
2.486312,0.213355
2.005585,0.449812
2.812799,0.365978
2.983398,0.520707
2.913999,0.352824
1.453078,0.395764
2.501877,0.566027
1.961577,0.506760
2.017060,0.015351
1.565264,0.111179
1.507279,0.884793
1.974517,0.677908
1.504044,0.617908
1.360240,0.691153
2.066561,0.476608
2.481246,0.176214
1.852077,0.211188
1.276254,0.351360
2.411725,0.231666
2.341838,0.448927
2.779473,0.556932
1.289254,0.439222
1.810327,0.389325
2.028657,0.216376
1.890652,0.063082
2.731681,0.280190
2.395672,0.577410
2.394208,0.095492
2.436506,0.923093
2.969970,0.619312
1.417859,0.604236
1.999115,0.348766
1.718345,0.663045
1.436720,0.235145
1.771630,0.082278
1.910855,0.659658
1.877407,0.744377
2.890439,0.349986
2.062532,0.048097
1.145817,0.500443
2.056063,0.567125
1.854823,0.384075
1.860988,0.939024
1.524003,0.118381
2.405255,0.205969
1.557634,0.758415
1.770226,0.329569
1.918607,0.369701
2.345866,0.360424
2.808832,0.759362
1.631184,0.038911
1.464797,0.697287
2.516770,0.873592
1.271676,0.515091
1.819971,0.534959
2.016083,0.714316
2.420942,0.402081
1.424818,0.849818
1.120121,0.579150
2.042085,0.851985
2.855770,0.378368
2.248085,0.127476
2.818781,0.325083
1.758446,0.056795
1.523270,0.673147
1.551103,0.080111
2.926817,0.525864
1.785119,0.057253
1.526994,0.446364
1.970183,0.268563
2.468612,0.843165
2.269448,0.496902
2.310953,0.205725
2.067843,0.072665
2.326701,0.451704
1.723838,0.435835
1.818812,0.576067
1.587603,0.547533
2.151708,0.610889
1.312876,0.350291
1.858119,0.256203
1.134220,0.612659
2.259682,0.632282
1.096072,0.290811
1.628620,0.821955
2.128452,0.043214
1.968657,0.039979
2.393048,0.374950
1.079348,0.513291
1.970855,0.500900
2.652882,0.731529
1.738914,0.374462
2.146275,0.556291
2.416974,0.928831
2.582629,0.470870
2.237953,0.150853
2.033479,0.363994
2.405499,0.415296
2.297586,0.773980
2.209082,0.945067
2.149327,0.788690
1.339549,0.462264
1.522782,0.382427
1.637959,0.545488
1.904630,0.388440
2.727103,0.327677
2.095553,0.707602
1.589190,0.253670
2.915952,0.375408
1.336863,0.490463
1.280831,0.746330
2.099582,0.910123
1.228034,0.356120
1.885525,0.120518
2.289712,0.787164
2.099887,0.186316
2.043977,0.223395
1.330699,0.186743
1.246590,0.183935
2.108798,0.231544
1.781457,0.870632
2.562975,0.709830
1.609760,0.791131
2.566393,0.159429
1.718955,0.114170
1.523515,0.655873
1.495193,0.796106
1.523515,0.846767
1.061647,0.592517
1.544633,0.518632
1.562944,0.911161
1.994842,0.122776
1.327769,0.579455
1.689230,0.628315
2.390606,0.272835
1.213080,0.700858
2.496872,0.264290
2.582080,0.336985
2.546617,0.383892
2.734489,0.750755
2.526414,0.246040
1.418409,0.668050
2.164098,0.563189
1.700522,0.584216
2.211280,0.119053
1.205756,0.307138
2.086154,0.841487
2.542100,0.478317
1.915860,0.946715
2.003265,0.360424
1.414808,0.208014
2.562181,0.553789
2.222022,0.259987
2.021577,0.686087
1.628498,0.656514
1.764977,0.146886
2.405622,0.505264
2.536851,0.265725
2.037080,0.211097
1.420728,0.212073
1.733848,0.091861
2.680349,0.851009
1.953276,0.849269
2.620838,0.707236
1.249397,0.702231
2.036653,0.808344
1.141057,0.345561
1.920316,0.423933
2.461226,0.354717
2.532517,0.546800
2.177953,0.046785
1.425794,0.718497
2.644765,0.251778
1.862392,0.917112
2.210730,0.948027
2.323954,0.901242
2.438643,0.119999
1.931364,0.946989
2.656117,0.656270
1.709006,0.532914
2.707633,0.442183
1.687460,0.714652
2.296426,0.389843
2.042207,0.049684
2.143590,0.242042
1.683187,0.752434
2.539659,0.332774
1.408582,0.191259
1.155339,0.420881
1.501358,0.082766
2.407086,0.188940
2.454634,0.157353
1.290475,0.606800
2.337443,0.476577
2.143284,0.732047
1.819361,0.913450
1.505203,0.802484
2.189245,0.960936
2.860714,0.428022
1.769005,0.663869
1.773583,0.013153
2.629017,0.671316
